airport,country_code,latitude,longitude
pbo,au,-23.17110,117.74500
cck,cc,-12.18830,96.83390
gov,au,-12.26940,136.81799
pke,au,-33.13140,148.23900
plo,au,-34.60530,135.88000
edr,au,-14.89645,141.60908
pqq,au,-31.43580,152.86301
ptj,au,-38.31810,141.47099
ulp,au,-26.61220,144.25301
ram,au,-12.35640,134.89799
rma,au,-26.54500,148.77499
sgo,au,-28.04970,148.59500
mjk,au,-25.89390,113.57700
sbr,au,-9.37833,142.62500
srn,au,-42.15500,145.29201
xtg,au,-27.98640,143.81100
tca,au,-19.63440,134.18300
vcd,au,-16.40212,131.00497
syu,au,-10.20830,142.82500
wnr,au,-25.41310,142.66701
wya,au,-33.05890,137.51401
wun,au,-26.62920,120.22100
wol,au,-34.56110,150.78900
win,au,-22.36360,143.08600
bwt,au,-40.99890,145.73100
okr,au,-9.75280,143.40567
xmy,au,-9.90111,142.77600
nay,cn,39.78280,116.38800
cif,cn,42.23500,118.90800
cih,cn,36.24750,113.12600
dat,cn,40.06030,113.48200
het,cn,40.85140,111.82400
bav,cn,40.56000,109.99700
sjw,cn,38.28070,114.69700
tgo,cn,43.55670,122.20000
hlh,cn,46.19533,122.00833
xil,cn,43.91560,115.96400
bhy,cn,21.53940,109.29400
cgd,cn,28.91890,111.64000
dyg,cn,29.10280,110.44300
mxz,cn,24.35000,116.13300
zuh,cn,22.00640,113.37600
lzh,cn,24.20750,109.39100
zha,cn,21.21440,110.35800
enh,cn,30.32030,109.48500
nny,cn,32.98080,112.61500
xfn,cn,32.15060,112.29100
yih,cn,30.55655,111.47999
aka,cn,32.70810,108.93100
goq,cn,36.40060,94.78610
hzg,cn,33.06360,107.00800
iqn,cn,35.79970,107.60300
xnn,cn,36.52750,102.04300
eny,cn,36.63690,109.55400
uyn,cn,38.35971,109.59093
avk,mn,46.25030,102.80200
lti,mn,46.37640,96.22110
byn,mn,46.16330,100.70400
dlz,mn,43.59170,104.43000
hvd,mn,47.95410,91.62820
mxv,mn,49.66330,100.09900
dig,cn,27.79360,99.67720
lum,cn,24.40110,98.53170
sym,cn,22.79330,100.95900
zat,cn,27.32560,103.75500
kow,cn,25.85333,114.77889
jdz,cn,29.33860,117.17600
jiu,cn,29.47694,115.80111
juz,cn,28.96580,118.89900
lyg,cn,34.57167,118.87361
hyn,cn,28.56220,121.42900
lyi,cn,35.04610,118.41200
jjn,cn,24.79640,118.59000
txn,cn,29.73330,118.25600
wef,cn,36.64670,119.11900
weh,cn,37.18710,122.22900
wux,cn,31.49440,120.42900
wus,cn,27.70190,118.00100
wnz,cn,27.91220,120.85200
ynz,cn,33.42583,120.20306
yiw,cn,29.34470,120.03200
hsn,cn,29.93420,122.36200
bpx,cn,30.55360,97.10830
dax,cn,31.13020,107.42950
gys,cn,32.39110,105.70200
lzo,cn,28.85220,105.39300
mig,cn,31.42810,104.74100
nao,cn,30.79545,106.16260
lzy,cn,29.30330,94.33530
wxn,cn,30.80170,108.43300
aku,cn,41.26250,80.29170
iqm,cn,38.14940,85.53280
kca,cn,41.71810,82.98690
krl,cn,41.69780,86.12890
kry,cn,45.46655,84.95270
yin,cn,43.95580,81.33030
hek,cn,50.17162,127.30888
jmu,cn,46.84340,130.46500
jnz,cn,41.10140,121.06200
ndg,cn,47.23960,123.91800
ynj,cn,42.88280,129.45100
wkl,us,19.92050,-155.86070
wme,au,-27.28640,120.55500
lrv,ve,11.95000,-66.67000
ior,ie,53.10670,-9.65361
nnr,ie,53.23030,-9.46778
gti,de,54.38333,13.32556
nbb,ru,63.92100,65.03050
epsd,pl,53.39210,14.63380
orh,us,42.26730,-71.87570
aqg,cn,30.58220,117.05000
shp,cn,39.96810,119.73100
ycu,cn,35.11639,111.03139
zlan,cn,36.03333,103.86667
jgn,cn,39.85690,98.34140
dsn,cn,39.49000,109.86139
pwt,us,47.49020,-122.76500
spw,us,43.16550,-95.20280
jef,us,38.59120,-92.15610
edmt,de,48.01000,10.09861
unt,gb,60.74720,-0.85385
wa19,id,47.68204,-122.14846
pvc,us,42.07190,-70.22140
wbak,bn,4.63700,114.38200
sbh,fr,17.90440,-62.84360
kmw,ru,57.79690,41.01940
sui,ge,42.85820,41.12810
tbw,ru,52.80610,41.48280
obn,gb,56.46350,-5.39967
erm,br,-27.66190,-52.26830
lsgp,ch,46.40640,6.25806
cvf,fr,45.39670,6.63472
ful,us,33.87200,-117.98000
kjqf,us,35.38780,-80.70910
eghn,gb,50.65310,-1.18222
nvi,uz,40.11720,65.17080
lfcd,fr,44.75610,-1.06333
edoi,de,52.66167,12.74583
qsf,dz,36.17810,5.32449
lrh,fr,46.17920,-1.19528
sun,us,43.50440,-114.29600
lsgy,ch,46.76190,6.61333
epba,pl,49.80500,19.00190
mcw,us,43.15780,-93.33130
aza,us,33.30780,-111.65500
xau,gf,3.61361,-53.20420
nztl,nz,-44.00530,170.44400
logo,at,47.47830,14.00830
loav,at,47.96500,16.26000
edhe,de,53.64639,9.70417
akp,us,68.13360,-151.74300
anv,us,62.64670,-160.19099
atk,us,70.46730,-157.43600
gam,us,63.76680,-171.73300
hpb,us,61.52390,-166.14700
kal,us,64.31910,-158.74100
ksm,us,62.06050,-163.30200
kvl,us,67.73620,-164.56300
myu,us,60.37140,-166.27100
rby,us,64.72720,-155.47000
shh,us,66.24960,-166.08911
sva,us,63.68640,-170.49300
wtk,us,67.56610,-162.97501
omc,ph,11.05800,124.56500
ypx,ca,60.05060,-77.28690
ytq,ca,58.66780,-69.95580
arc,us,68.11470,-145.57899
qow,ng,5.42706,7.20603
fon,cr,10.47800,-84.63450
tmu,cr,9.73852,-85.01380
cyz,ph,16.92990,121.75300
kvk,ru,67.46330,33.58830
gvr,br,-18.89520,-41.98220
pja,se,67.24560,23.06890
qbc,ca,52.38750,-126.59600
hgr,us,39.70790,-77.72950
acr,co,-0.58330,-72.40830
gop,in,26.73970,83.44970
sdp,us,55.31500,-160.52299
hmi,cn,42.84140,93.66920
wuz,cn,23.45670,111.24800
tbh,ph,12.31100,122.08500
acp,ir,37.34800,46.12790
gbt,ir,36.90940,54.40130
iil,ir,33.58660,46.40480
pfq,ir,39.60360,47.88150
spch,pe,-8.18300,-76.51700
tcg,cn,46.67250,83.34080
mqm,tr,37.22330,40.63170
afs,uz,41.61390,64.23320
drg,us,66.06960,-162.76601
len,es,42.58900,-5.65556
rgs,es,42.35760,-3.62076
egm,sb,-8.57889,157.87601
cqd,ir,32.29720,50.84220
dhm,in,32.16510,76.26340
ndc,in,19.18330,77.31670
slv,in,31.08180,77.06800
igg,us,59.32400,-155.90199
knw,us,59.44990,-157.32800
kvc,us,55.11630,-162.26601
pth,us,56.95910,-158.63300
tog,us,59.05280,-160.39700
egn,sd,13.48170,22.46720
lkh,my,3.30000,114.78300
wlh,vu,-15.41200,167.69099
chg,cn,41.53810,120.43500
uas,ke,0.53058,37.53419
bhg,hn,15.76310,-84.54360
yvb,ca,48.07110,-65.46030
skt,pk,32.53556,74.36389
pdp,uy,-34.85510,-55.09430
aoe,tr,39.80990,30.51940
ckz,tr,40.13770,26.42680
msr,tr,38.74780,41.66120
sic,tr,42.01580,35.06640
teq,tr,41.13820,27.91910
yei,tr,40.25520,29.56260
lss,gp,15.86440,-61.58060
vqs,pr,18.11580,-65.42270
yif,ca,51.21170,-58.65830
hdm,ir,34.86920,48.55250
mrq,ph,13.36100,121.82600
gfn,au,-29.75940,153.03000
oag,au,-33.38170,149.13300
tro,au,-31.88860,152.51401
coq,mn,48.13570,114.64600
hoj,at,47.38500,9.70000
edwm,de,53.05389,9.20861
loag,at,48.44639,15.63417
esc,us,45.72270,-87.09370
yak,us,59.50330,-139.66000
gul,au,-34.81030,149.72600
ces,au,-32.78750,151.34199
nso,au,-32.03720,150.83200
dge,au,-32.56250,149.61099
mtl,au,-32.70330,151.48801
cpx,pr,18.31329,-65.30432
lsta,ch,46.30360,7.82333
ummb,by,53.96046,27.65060
lspa,ch,47.57420,9.04750
lszt,ch,47.52440,9.00306
mwa,us,37.75500,-89.01110
bmq,ke,30.73890,-98.23860
okb,au,33.21730,-117.35400
edas,de,51.63444,13.67556
kik,iq,35.46950,44.34890
iud,qa,25.11730,51.31500
gbz,nz,-36.24140,175.47200
imt,us,45.81840,-88.11450
kmqt,us,46.53390,-87.56140
aet,us,66.55180,-152.62199
edld,de,51.61611,6.86528
edvi,de,51.80667,9.37833
rjan,jp,34.36940,139.26900
mgc,us,41.70330,-86.82120
swd,us,60.12690,-149.41901
grm,us,47.83830,-90.38290
auw,us,44.92620,-89.62660
ekkl,dk,55.70030,11.25000
myp,tm,37.61940,61.89670
ybuu,au,-17.54530,128.30701
lks,cz,50.32470,14.25890
fvsv,zw,-17.91700,25.81700
mva,is,65.65580,-16.91810
qsa,es,41.52090,2.10508
wsy,au,-20.27611,148.75500
mie,us,40.24230,-85.39590
laf,us,40.41230,-86.93690
kgeo,us,38.88190,-83.88270
vgt,us,36.21070,-115.19400
enw,us,42.59570,-87.92780
mtj,us,38.50980,-107.89400
riw,us,43.06420,-108.46000
pdt,us,45.69510,-118.84100
lym,gb,51.08000,1.01300
pkh,gr,37.29750,23.14780
lowz,at,47.29222,12.78750
yamb,au,-27.64060,152.71201
ktr,au,-14.52110,132.37801
ylvt,au,-37.86360,144.74600
noa,au,-34.94890,150.53700
ukc,ua,50.67840,25.48717
cej,ua,51.40220,31.15830
tnl,ua,49.52420,25.70010
bqt,by,52.10830,23.89810
osh,us,43.98440,-88.55700
edxp,de,53.70667,7.82028
age,de,53.78278,7.91389
ypea,au,-31.66780,116.01500
ybdg,au,-36.73940,144.33000
eat,us,47.39890,-120.20700
are,pr,18.45000,-66.67530
rin,sb,-8.12639,157.14301
uikk,ru,57.77300,108.06400
ukx,ru,56.85670,105.73000
rmt,pf,-22.63725,-152.80590
lspn,ch,47.22670,8.07806
qls,ch,46.54530,6.61667
lszk,ch,47.37640,8.75750
zji,ch,46.16080,8.87861
qnc,ch,46.95750,6.86472
urrt,ru,47.19833,38.84917
gdz,ru,44.58209,38.01248
uubw,ru,55.55330,38.15000
uhht,ru,48.52500,135.15300
uhkd,ru,50.60560,137.08099
uiib,ru,52.91500,103.57500
iar,ru,57.56070,40.15740
ohe,cn,52.91278,122.43000
jng,cn,35.29278,116.34667
drk,cr,8.71889,-83.64170
lqtz,ba,44.45870,18.72480
knfw,us,32.76920,-97.44150
nyt,mm,19.62350,96.20100
vyxg,mm,21.40670,94.13030
zxb,no,70.96111,-8.57583
vybp,mm,11.14940,98.73590
wua,cn,39.79340,106.79930
gyy,us,41.61630,-87.41280
brd,us,46.39830,-94.13810
lwb,us,37.85830,-80.39950
pgv,us,35.63520,-77.38530
cyf,us,60.14920,-164.28600
oxr,us,34.20080,-119.20700
ten,cn,27.88333,109.30889
niu,pf,-16.11910,-146.36830
sch,us,42.85250,-73.92890
nbc,ru,55.56470,52.09250
ehvk,nl,51.65722,5.70778
iao,ph,9.85910,126.01400
lgo,de,53.74250,7.49778
lszp,ch,47.08920,7.29000
nlp,za,-25.50000,30.91380
ckc,ua,49.41560,31.99530
ust,us,29.95920,-81.33980
nlv,ua,47.05790,31.91980
rhp,np,27.39400,86.06140
sts,us,38.50900,-122.81300
ism,us,28.28980,-81.43710
lcq,us,30.18200,-82.57690
kded,us,29.06700,-81.28380
7fl4,us,29.90406,-81.68515
slpa,pe,-18.97167,-62.97533
lgu,us,41.79120,-111.85200
bmc,us,41.55240,-112.06200
mld,us,42.16660,-112.29700
ase,us,39.22320,-106.86900
ulv,ru,54.26830,48.22670
erv,us,29.97670,-99.08570
lszf,ch,47.44360,8.23361
ged,us,38.68920,-75.35890
zsw,ca,54.33330,-130.28300
gbn,us,38.34430,-98.85920
hys,us,38.84220,-99.27320
sus,us,38.66210,-90.65200
lyu,us,47.82450,-91.83070
gpz,us,47.21110,-93.50980
tvf,us,48.06570,-96.18500
egv,us,45.93230,-89.26830
arv,us,45.92790,-89.73090
ikv,us,41.69140,-93.56640
ybv,ca,52.35890,-97.01830
ngp,us,27.69260,-97.29110
avx,us,33.40490,-118.41600
mhv,us,35.05940,-118.15200
zin,ch,46.67660,7.87908
inq,ie,53.06470,-9.51090
swt,ru,60.70940,77.66000
hut,us,38.06550,-97.86060
oaix,af,34.94610,69.26500
oeps,sa,24.06270,47.58050
stj,us,39.77190,-94.90970
lhpa,hu,47.36360,17.50080
ndz,de,30.70440,-87.02300
vok,us,43.93900,-90.25340
guc,us,38.53390,-106.93300
sia,cn,34.37670,109.12000
toa,us,33.80340,-118.34000
mbl,us,44.27240,-86.24690
pgd,us,26.92020,-81.99050
wfk,us,47.28550,-68.31280
jhw,us,42.15340,-79.25800
ytm,ca,46.40940,-74.78000
sme,us,37.05340,-84.61590
shd,us,38.26380,-78.89640
dvl,us,48.11420,-98.90880
dik,us,46.79740,-102.80200
sdy,us,47.70690,-104.19300
cdr,us,42.83760,-103.09500
aia,us,42.05320,-102.80400
mck,us,40.20630,-100.59200
mth,us,24.72610,-81.05140
gdv,us,47.13870,-104.80700
olf,us,48.09450,-105.57500
wys,us,44.68840,-111.11800
als,us,37.43490,-105.86700
cny,us,38.75500,-109.75500
ely,us,39.29970,-114.84200
vel,us,40.44090,-109.51000
srr,us,33.46280,-105.53500
sow,us,34.26550,-110.00600
myl,us,44.88970,-116.10100
smn,us,45.12380,-113.88100
mmh,us,37.62410,-118.83800
frd,us,48.52200,-123.02400
esd,us,48.70820,-122.91000
ast,us,46.15800,-123.87900
onp,us,44.58040,-124.05800
emk,us,62.78610,-164.49100
unk,us,63.88840,-160.79900
uuk,us,70.33080,-149.59801
shx,us,62.69230,-159.56900
nui,us,70.21000,-151.00600
eek,us,60.21367,-162.04388
kuk,us,60.87440,-162.52400
kwt,us,60.79030,-161.44400
kwk,us,59.87650,-163.16900
mll,us,61.86430,-162.02600
rsh,us,61.77888,-161.31946
kgk,us,59.72660,-157.25900
kmo,us,58.99020,-159.05000
cik,us,66.64500,-143.74001
eaa,us,64.77640,-141.15100
hus,us,66.04110,-154.26300
hsl,us,65.69790,-156.35100
nul,us,64.72930,-158.07401
vee,us,67.00870,-146.36600
wbq,us,66.36220,-147.40700
cem,us,65.57380,-144.78300
